account_id,customer_id,account_type,status,open_date,balance
ACC200367,CUST109364,savings,active,2019-03-11 22:25:10.587381,117730.94
ACC200368,CUST104964,current,dormant,2025-03-15 01:32:44.910353,79582.65
ACC200369,CUST105422,savings,active,2024-12-26 20:50:36.058384,52012.3
ACC200370,CUST101778,savings,active,2022-09-28 07:44:35.613537,95817.05
ACC200371,CUST103431,current,active,2024-12-17 07:57:03.940730,108699.96
ACC200372,CUST107128,current,dormant,2020-11-20 00:09:28.793560,24358.24
ACC200373,CUST100132,loan,active,2022-08-28 11:45:59.795736,85778.96
ACC200374,CUST103917,current,dormant,2020-09-08 20:01:16.767614,14606.73
ACC200375,CUST105061,savings,active,2026-08-10 22:17:16.330229,27982.8
ACC200376,CUST109146,savings,active,2021-12-12 14:47:33.238971,49892.51
ACC200377,CUST100930,loan,active,2019-01-03 18:06:12.942764,4484.6
ACC200378,CUST108835,current,active,2023-04-30 15:34:32.418696,147728.94
ACC200379,CUST103185,loan,active,2024-03-16 01:24:13.906562,111893.23
ACC200380,CUST102610,savings,active,2025-03-27 14:02:14.758546,84616.18
ACC200381,CUST106226,nri,active,2016-10-07 06:04:03.081323,21029.81
ACC200382,CUST104335,nri,active,2024-02-05 21:02:01.678813,156128.7
ACC200383,CUST102777,savings,active,2021-12-07 22:01:01.849571,127446.52
ACC200384,CUST102152,savings,active,2023-11-21 23:48:36.742325,51110.54
ACC200385,CUST102238,savings,closed,2021-11-26 06:16:33.914823,49624.84
ACC200386,CUST102283,savings,active,2019-12-06 16:14:07.517414,110867.4
ACC200387,CUST105887,savings,closed,2016-12-28 00:37:14.108066,51514.13
ACC200388,CUST104586,savings,active,2019-11-02 16:23:17.337757,10037.61
ACC200389,CUST100732,loan,dormant,2023-03-10 01:50:21.100658,165120.96
ACC200390,CUST102371,savings,active,2016-09-26 09:42:54.075791,63983.73
ACC200391,CUST109284,loan,active,2025-11-01 18:21:41.975547,74342.0
ACC200392,CUST108158,savings,active,2020-08-16 12:14:25.013655,36089.19
ACC200393,CUST109833,current,active,2017-04-08 06:39:11.453854,101139.44
ACC200394,CUST106928,savings,active,2025-06-10 19:38:50.356443,80453.96
ACC200395,CUST109891,savings,active,2018-06-11 16:33:57.919158,74834.03
ACC200396,CUST106862,current,active,2017-03-22 11:20:53.730723,50059.69
ACC200397,CUST100066,savings,dormant,2017-06-03 23:15:49.184268,53677.51
ACC200398,CUST105551,savings,blocked,2021-11-28 13:59:43.482646,65639.4
ACC200399,CUST100023,savings,active,2019-06-30 03:17:52.061764,160385.58
ACC200400,CUST101375,current,active,2025-01-15 09:47:14.406618,162482.01
ACC200401,CUST101031,current,active,2022-01-31 14:33:02.199492,31208.83
ACC200402,CUST100495,savings,active,2019-06-01 15:12:33.908309,272093.88
ACC200403,CUST109172,nri,active,2022-06-21 14:46:37.458940,99660.2
ACC200404,CUST999108,savings,dormant,2026-01-22 23:33:22.832283,110420.4
ACC200405,CUST108693,current,active,2025-03-31 09:11:04.306701,60277.13
ACC200406,CUST103127,current,active,2018-01-01 12:41:15.940624,71610.79
ACC200407,CUST100177,savings,active,2025-05-05 05:34:44.528357,143225.13
ACC200408,CUST103357,current,active,2020-04-17 22:51:50.576114,128681.08
ACC200409,CUST100716,savings,active,2020-06-23 08:22:23.897080,38408.83
ACC200410,CUST103128,current,active,2021-09-02 07:53:16.620513,57031.02
ACC200411,CUST103034,current,active,2024-04-22 03:10:16.554869,41136.15
ACC200412,CUST100504,savings,active,2020-11-09 02:11:31.732237,16994.34
ACC200413,CUST102793,current,active,2023-03-28 13:37:26.505618,99710.95
ACC200414,CUST101146,savings,active,2018-05-04 02:56:39.113455,59919.38
ACC200415,CUST100015,current,active,2019-08-02 14:50:10.251514,119284.63
ACC200416,CUST106233,savings,active,2026-02-05 20:43:59.093075,98072.14
ACC200417,CUST100814,loan,active,2020-10-31 03:04:45.607307,35793.62
ACC200418,CUST106924,loan,active,2023-11-21 15:56:38.447024,153677.44
ACC200419,CUST106781,savings,active,2017-06-07 20:55:22.276142,48023.7
ACC200420,CUST108444,current,active,2016-12-10 11:24:39.369337,181384.08
ACC200421,CUST105911,current,active,2017-03-01 22:57:48.091522,57840.11
ACC200422,CUST104259,current,active,2023-08-22 17:14:45.786438,43662.37
ACC200423,CUST103538,savings,active,2017-03-16 18:23:18.024250,44246.05
ACC200424,CUST102362,current,active,2022-08-25 08:53:09.800859,102930.44
ACC200425,CUST102449,savings,dormant,2019-02-21 18:25:11.233501,79607.59
ACC200426,CUST101988,loan,active,2018-01-15 15:08:18.635566,52692.53
ACC200427,CUST104745,savings,active,2023-07-22 00:18:37.126375,80007.45
ACC200428,CUST106407,savings,blocked,2022-01-25 14:20:53.167934,201270.79
ACC200429,CUST106385,current,active,2025-07-14 13:39:06.302410,106317.54
ACC200430,CUST107262,savings,active,2023-11-24 17:35:09.070278,25937.37
ACC200431,CUST103046,savings,active,2019-11-11 07:51:19.127450,50077.03
ACC200432,CUST109470,current,active,2017-11-26 07:46:39.080842,106073.65
ACC200433,CUST101329,savings,active,2022-12-31 18:23:21.719585,28384.44
ACC200434,CUST107075,savings,closed,2020-02-09 09:22:08.185014,191472.94
ACC200435,CUST999553,current,active,2018-04-17 08:01:07.717039,150541.01
ACC200436,CUST108364,savings,active,2022-05-11 17:15:32.158020,58939.64
ACC200437,CUST101157,savings,active,2023-03-30 22:30:03.076047,139296.77
ACC200438,CUST106809,savings,active,2019-06-28 20:22:39.025852,357976.64
ACC200439,CUST108385,savings,closed,2023-11-04 13:19:39.718729,82735.84
ACC200440,CUST103481,current,closed,2017-04-27 03:37:51.310694,89294.34
ACC200441,CUST105627,savings,closed,2023-12-03 17:39:45.439232,26889.35
ACC200442,CUST104866,loan,active,2017-09-11 05:00:13.124723,39629.83
ACC200443,CUST104694,savings,blocked,2023-07-14 14:21:35.712424,43570.52
ACC200444,CUST106610,loan,active,2020-12-25 07:21:41.254692,85102.85
ACC200445,CUST102556,savings,active,2018-02-26 11:59:29.678596,73578.2
ACC200446,CUST103125,current,active,2016-11-06 21:02:17.402565,169542.1
ACC200447,CUST106999,savings,active,2025-01-28 06:58:53.954819,94292.89
ACC200448,CUST101017,savings,active,2025-06-02 14:45:59.604731,100681.72
ACC200449,CUST104908,savings,active,2020-05-01 16:23:18.279794,133216.61
ACC200450,CUST107484,current,active,2023-03-22 05:57:23.156387,89444.74
ACC200451,CUST101029,savings,active,2025-04-27 01:43:15.324231,21556.68
ACC200452,CUST102556,savings,active,2017-07-14 12:20:38.807590,308235.25
ACC200453,CUST108211,current,active,2021-09-09 07:42:52.623523,24187.92
ACC200454,CUST105091,current,active,2020-11-17 16:55:15.037909,44491.04
ACC200455,CUST106850,savings,active,2018-10-16 16:27:39.194518,39541.93
ACC200456,CUST108472,current,active,2019-02-22 02:23:00.401079,7802.65
ACC200457,CUST107699,current,active,2025-10-19 22:02:12.035593,165646.26
ACC200458,CUST103540,savings,active,2023-07-29 22:40:48.866514,24444.91
ACC200459,CUST102280,current,active,2022-11-15 07:27:59.123479,22891.65
ACC200460,CUST106583,savings,active,2023-02-06 05:29:06.031529,113479.07
ACC200461,CUST103215,savings,closed,2020-10-06 04:00:52.694455,129759.27
ACC200462,CUST102779,current,active,2024-07-01 17:57:03.987444,26571.8
ACC200463,CUST103284,current,dormant,2024-01-31 12:41:11.631059,43889.31
ACC200464,CUST104859,savings,active,2020-12-29 05:39:47.294769,108682.29
ACC200465,CUST101608,current,active,2018-02-07 20:34:18.095805,70759.43
ACC200466,CUST102320,savings,active,2017-08-12 04:58:52.395675,57628.34
ACC200467,CUST108821,current,active,2024-07-28 11:21:29.915272,20818.8
ACC200468,CUST108939,savings,active,2023-08-27 15:45:29.901582,101522.38
ACC200469,CUST103659,current,active,2021-02-16 14:45:54.766020,165752.85
ACC200470,CUST100657,nri,active,2017-12-31 02:03:38.327252,216591.54
ACC200471,CUST103075,savings,active,2024-05-11 00:10:23.552731,163391.39
ACC200472,CUST104205,savings,active,2020-03-23 02:03:38.761295,34654.07
ACC200473,CUST104751,savings,active,2024-05-23 03:10:47.965654,54586.28
ACC200474,CUST103794,savings,active,2023-08-14 16:51:51.083396,56583.61
ACC200475,CUST109562,loan,active,2025-12-03 01:47:10.994122,139163.03
ACC200476,CUST107966,loan,active,2017-04-26 07:29:17.100096,176129.23
ACC200477,CUST103656,current,active,2023-01-23 03:14:32.286939,30475.32
ACC200478,CUST109856,nri,active,2024-07-19 20:07:49.832066,165519.45
ACC200479,CUST109299,savings,active,2019-07-20 10:13:27.059674,45789.99
ACC200480,CUST999563,current,active,2023-12-30 02:22:15.513267,77519.44
ACC200481,CUST109325,savings,active,2019-08-12 08:46:57.815700,202109.73
ACC200482,CUST109295,current,active,2022-12-23 09:44:39.062266,26194.28
ACC200483,CUST103205,current,active,2023-06-07 12:48:40.202472,137231.56
ACC200484,CUST103032,current,active,2025-07-28 14:22:28.641507,49693.32
ACC200485,CUST105936,savings,active,2026-02-17 00:55:54.618244,96448.42
ACC200486,CUST108178,loan,active,2026-08-03 10:24:06.102386,56272.01
ACC200487,CUST106423,current,active,2023-07-26 02:29:23.189518,17249.51
ACC200488,CUST106091,loan,active,2022-06-02 04:44:13.555909,92931.91
ACC200489,CUST102858,savings,active,2023-06-15 22:14:48.699743,39299.33
ACC200490,CUST107094,savings,active,2024-02-05 20:21:54.368492,17152.07
ACC200491,CUST109925,loan,active,2024-10-12 09:31:18.716674,10375.72
ACC200492,CUST108170,current,active,2019-07-18 10:28:58.415069,104770.53
ACC200493,CUST105967,savings,active,2023-09-18 20:00:25.092898,5357.42
ACC200494,CUST999220,savings,closed,2018-07-23 00:17:53.886165,87843.61
ACC200495,CUST107147,savings,dormant,2017-09-01 15:25:45.542430,33265.85
ACC200496,CUST105596,loan,active,2024-07-22 05:28:31.187356,103250.14
ACC200497,CUST106907,savings,dormant,2022-06-06 19:57:12.742366,16924.72
ACC200498,CUST106768,savings,active,2021-05-22 22:40:39.481133,28977.15
ACC200499,CUST102234,savings,active,2020-08-12 13:32:11.727577,73181.07
ACC200500,CUST105600,savings,active,2019-03-11 20:04:28.722456,76965.71
ACC200501,CUST105936,savings,active,2022-06-28 16:21:09.428660,25567.92
ACC200502,CUST105151,nri,active,2017-06-28 11:44:04.348905,104212.26
ACC200503,CUST108640,nri,active,2023-08-05 11:32:06.153252,49833.94
ACC200504,CUST106199,savings,active,2021-07-04 06:33:01.417639,80553.26
ACC200505,CUST107623,loan,active,2022-12-07 09:34:04.866745,123704.88
ACC200506,CUST106708,current,active,2016-12-15 03:32:29.197084,69900.19
ACC200507,CUST104577,current,active,2020-05-17 10:11:08.199165,91443.4
ACC200508,CUST106664,savings,active,2020-08-17 16:56:24.068159,71225.94
ACC200509,CUST105429,current,active,2022-05-29 02:04:21.877870,102192.77
ACC200510,CUST105925,nri,active,2025-08-22 08:06:21.795278,3007.25
ACC200511,CUST106413,current,active,2023-10-17 11:05:36.209583,69027.98
ACC200512,CUST105741,savings,blocked,2024-09-07 05:57:29.204340,148935.82
ACC200513,CUST103714,savings,active,2024-03-18 13:37:23.201382,83393.43
ACC200514,CUST106859,savings,active,2018-08-04 23:49:44.057924,34876.27
ACC200515,CUST103329,current,active,2021-10-06 15:42:46.036311,84174.01
ACC200516,CUST105614,savings,active,2023-12-23 02:37:22.526534,105261.59
ACC200517,CUST104497,savings,active,2021-12-27 02:22:24.983501,97612.81
ACC200518,CUST105461,current,closed,2026-02-11 16:49:50.167139,36260.66
ACC200519,CUST109986,loan,active,2021-10-23 10:39:57.576950,62639.37
ACC200520,CUST106101,current,active,2022-02-08 21:31:20.748220,102155.76
ACC200521,CUST106998,current,active,2017-11-01 20:00:05.271060,63296.53
ACC200522,CUST103687,savings,blocked,2017-06-06 09:21:10.322198,248106.86
ACC200523,CUST101333,current,active,2017-03-24 12:59:02.392376,107204.66
ACC200524,CUST109567,current,active,2018-02-18 10:59:43.240731,72947.64
ACC200525,CUST101246,savings,active,2023-05-07 02:00:43.542420,64206.26
ACC200526,CUST106400,loan,active,2018-06-02 03:40:28.110644,29794.6
ACC200527,CUST101365,savings,dormant,2017-09-19 20:00:29.755593,54058.9
ACC200528,CUST107214,current,active,2022-10-03 15:18:17.224131,131877.58
ACC200529,CUST108815,current,active,2025-03-16 16:08:15.344961,97529.78
ACC200530,CUST100279,loan,closed,2016-12-20 08:06:39.124280,119731.52
ACC200531,CUST101451,savings,dormant,2021-09-09 21:39:25.751184,41956.1
ACC200532,CUST104742,savings,active,2018-07-21 17:24:10.262049,106347.74
ACC200533,CUST104510,loan,active,2025-10-06 23:44:01.835045,61599.47
ACC200534,CUST101280,savings,active,2020-10-25 11:20:47.739690,27120.9
ACC200535,CUST106434,savings,active,2023-02-06 05:07:20.279068,161575.49
ACC200536,CUST102653,savings,closed,2020-12-23 14:40:20.187321,98357.5
ACC200537,CUST108107,current,active,2024-10-19 22:56:13.396612,112437.98
ACC200538,CUST999946,current,active,2021-07-22 20:40:52.200532,14423.97
ACC200539,CUST103227,savings,active,2026-01-29 18:41:37.834617,32922.42
ACC200540,CUST106776,current,active,2020-03-22 07:36:29.234136,29961.17
ACC200541,CUST102313,current,active,2023-11-03 17:57:42.305559,38311.03
ACC200542,CUST102739,current,active,2017-07-11 00:34:55.999078,157072.84
ACC200543,CUST101033,savings,blocked,2018-04-04 18:28:35.516959,32103.7
ACC200544,CUST102128,current,active,2021-12-04 10:37:34.168311,93205.37
ACC200545,CUST100801,current,active,2019-03-25 04:56:06.337564,88480.21
ACC200546,CUST101210,savings,active,2017-03-24 21:39:50.133826,38250.14
ACC200547,CUST101515,current,active,2019-02-10 19:50:32.122520,167257.93
ACC200548,CUST105848,current,active,2019-05-06 09:06:32.565408,66530.17
ACC200549,CUST106851,savings,closed,2022-11-10 09:22:15.950175,138536.53
ACC200550,CUST105271,current,active,2018-04-19 17:18:14.344127,57072.6
ACC200551,CUST100694,savings,active,2025-11-26 20:30:45.457469,42673.37
ACC200552,CUST109945,savings,active,2019-07-04 01:29:05.537732,12883.91
ACC200553,CUST106492,loan,active,2026-04-04 07:42:36.556520,79473.97
ACC200554,CUST108588,savings,active,2020-11-12 19:00:52.424906,179036.15
ACC200555,CUST108586,loan,active,2023-12-12 23:56:37.823639,104361.83
ACC200556,CUST103635,current,active,2023-05-30 07:52:10.660103,102970.82
ACC200557,CUST105179,savings,active,2019-06-12 10:33:57.020719,143011.26
ACC200558,CUST100750,savings,active,2021-01-24 20:32:34.601855,100270.07
ACC200559,CUST109411,savings,active,2018-12-05 18:04:20.259706,30646.0
ACC200560,CUST109848,current,active,2025-06-20 06:02:07.695732,56252.75
ACC200561,CUST104647,savings,closed,2025-06-26 15:56:32.052672,102496.06
ACC200562,CUST107018,current,closed,2020-03-25 09:58:03.041578,161078.97
ACC200563,CUST104702,loan,active,2020-09-19 14:59:40.386214,72942.48
ACC200564,CUST102034,loan,active,2019-08-30 12:20:38.345706,122171.2
ACC200565,CUST101585,current,active,2019-08-16 21:48:50.873305,39643.33
ACC200566,CUST109000,savings,active,2017-07-06 21:53:32.404645,232933.82
ACC200567,CUST106340,savings,active,2023-01-10 07:59:09.775068,105877.25
ACC200568,CUST102059,savings,active,2024-04-21 17:24:27.843971,92709.83
ACC200569,CUST107606,savings,active,2020-01-16 01:02:13.012346,101554.58
ACC200570,CUST109407,nri,active,2021-08-24 23:11:14.957248,320780.56
ACC200571,CUST102014,current,active,2016-11-10 03:34:20.442651,30524.64
ACC200572,CUST102604,savings,active,2022-12-05 05:58:42.870202,27324.59
ACC200573,CUST106133,savings,active,2019-11-19 12:42:28.715113,57814.95
ACC200574,CUST101728,savings,closed,2018-02-11 15:09:54.435784,22588.55
ACC200575,CUST104152,savings,active,2016-10-01 13:22:11.293914,8281.78
ACC200576,CUST106427,savings,active,2020-11-25 04:06:28.156683,121719.34
ACC200577,CUST109820,current,active,2023-04-29 09:01:23.672142,101983.32
ACC200578,CUST109048,savings,active,2019-01-13 18:15:04.788061,152814.87
ACC200579,CUST100745,current,active,2018-04-26 01:51:33.431716,12999.38
ACC200580,CUST105855,savings,active,2022-10-04 08:55:51.546160,152184.55
ACC200581,CUST103920,savings,active,2022-07-25 09:38:22.772597,66670.53
ACC200582,CUST102379,savings,active,2019-09-07 14:21:31.460344,105931.71
ACC200583,CUST104129,savings,active,2025-02-16 18:29:32.341895,154189.24
ACC200584,CUST109775,savings,active,2022-08-07 05:24:04.810513,134832.75
ACC200585,CUST104676,current,active,2024-10-10 16:01:12.547893,138142.04
ACC200586,CUST105961,current,active,2025-11-10 08:16:22.223812,104035.41
ACC200587,CUST103024,current,active,2023-05-18 20:29:31.402994,144735.0
ACC200588,CUST109294,loan,closed,2019-07-23 09:21:34.415610,32536.81
ACC200589,CUST102829,nri,active,2023-05-26 22:41:29.261709,18391.66
ACC200590,CUST102308,current,active,2020-11-03 14:50:14.373351,15719.94
ACC200591,CUST103525,savings,closed,2018-06-14 06:00:32.333721,158525.72
ACC200592,CUST102751,savings,active,2018-05-19 09:50:49.548012,13322.81
ACC200593,CUST101612,current,active,2018-03-05 01:02:49.720770,105772.57
ACC200594,CUST106967,loan,active,2021-04-13 00:21:56.042949,17386.79
ACC200595,CUST101300,loan,active,2022-07-28 16:28:37.116991,145451.73
ACC200596,CUST101709,current,active,2026-05-14 05:27:05.431028,18032.64
ACC200597,CUST108923,current,active,2023-05-11 23:54:36.019354,11967.11
ACC200598,CUST101176,savings,active,2018-12-15 17:35:06.348131,18846.73
ACC200599,CUST105051,savings,active,2024-12-22 13:35:54.258596,15609.62
ACC200600,CUST109301,savings,active,2026-06-17 08:44:58.256312,40943.12
ACC200601,CUST107815,savings,active,2020-10-05 02:34:57.821227,104927.31
ACC200602,CUST108735,current,active,2025-06-04 01:46:13.729923,218365.06
ACC200603,CUST103426,savings,dormant,2024-01-25 15:26:34.376683,32241.05
ACC200604,CUST109847,current,closed,2019-10-18 05:06:20.974004,43324.82
ACC200605,CUST109293,current,closed,2016-09-15 15:53:36.410674,190673.34
ACC200606,CUST103928,loan,dormant,2023-08-11 04:09:25.721511,70375.92
ACC200607,CUST108120,nri,closed,2026-04-10 15:50:09.050018,197008.12
ACC200608,CUST100695,current,closed,2017-12-29 04:42:12.585744,28602.33
ACC200609,CUST109616,current,active,2025-10-09 16:13:55.087701,59069.43
ACC200610,CUST103262,current,active,2018-09-15 10:47:09.759802,22112.11
ACC200611,CUST107702,savings,active,2022-01-16 19:57:30.401151,58619.42
ACC200612,CUST102410,current,blocked,2022-02-26 04:36:42.431927,64099.94
ACC200613,CUST107164,loan,active,2018-11-04 18:39:30.036112,77818.03
ACC200614,CUST107868,savings,active,2016-11-17 07:19:57.944456,126794.75
ACC200615,CUST105928,savings,active,2018-05-17 05:14:58.406174,182425.65
ACC200616,CUST100171,savings,active,2020-07-15 09:49:39.284417,22987.7
ACC200617,CUST107961,savings,active,2018-07-12 14:26:23.417963,92694.22
ACC200618,CUST109416,current,active,2023-05-03 16:41:42.677507,135071.98
ACC200619,CUST103150,current,active,2021-07-05 22:21:46.201021,59347.73
ACC200620,CUST109772,savings,active,2020-03-04 13:30:20.236708,21238.54
ACC200621,CUST100680,savings,active,2018-12-18 18:21:00.106078,138661.3
ACC200622,CUST103944,current,closed,2023-04-02 00:21:01.702608,46154.14
ACC200623,CUST103593,loan,active,2025-07-16 21:21:19.971822,188453.6
ACC200624,CUST106335,savings,active,2023-02-19 01:42:20.348954,15601.53
ACC200625,CUST107732,savings,active,2020-09-20 16:03:08.869391,102119.76
ACC200626,CUST108261,savings,active,2016-12-01 18:57:27.473758,206108.71
