customer_id,name,dob,onboarding_date,kyc_status,kyc_expiry_date,risk_flag,segment
CUST100226,Kirk Carter,1953-01-12,2024-06-04 07:16:13.760865,verified,2024-12-30 07:16:13.760865,none,premium
CUST100227,Michael Warner,2000-09-06,2024-07-29 08:06:48.690407,verified,2026-04-09 08:06:48.690407,none,retail
CUST100228,Michael Bradshaw,1967-10-11,2019-08-09 02:52:54.491504,verified,2021-02-01 02:52:54.491504,none,retail
CUST100229,Lori Guerrero,1947-01-31,2020-09-13 10:06:51.047009,verified,2021-04-04 10:06:51.047009,none,retail
CUST100230,Jessica Stephens,1955-06-27,2017-10-15 20:02:49.589561,verified,2020-02-21 20:02:49.589561,none,retail
CUST100231,Susan Serrano,1948-02-06,2024-12-08 19:52:59.226790,verified,2025-03-11 19:52:59.226790,none,sme
CUST100232,Christopher Parker,1953-05-23,2023-02-04 06:39:47.256553,expired,2024-10-10 06:39:47.256553,none,retail
CUST100233,Laura Roberts,1972-01-12,2022-10-05 19:16:44.554991,verified,2025-01-03 19:16:44.554991,none,retail
CUST100234,Michael Lyons,1965-05-19,2019-02-05 22:31:49.270062,rejected,2018-11-26 22:31:49.270062,none,sme
CUST100235,Kathryn Snyder,1984-06-20,2022-10-14 06:24:00.348847,verified,2024-12-30 06:24:00.348847,none,retail
CUST100236,Andrew Reynolds,1976-01-22,2021-03-07 15:49:18.784073,verified,2023-04-25 15:49:18.784073,none,sme
CUST100237,David Davis,1960-11-14,2026-08-01 17:39:39.645173,verified,2027-03-06 17:39:39.645173,none,retail
CUST100238,Sara Johnston,1986-05-05,2025-04-06 08:04:01.391714,verified,2027-03-29 08:04:01.391714,none,retail
CUST100239,Yvonne Chambers,1988-03-23,2021-11-23 07:28:36.717055,verified,2021-05-13 07:28:36.717055,none,retail
CUST100240,Andrew Avila,2006-04-29,2024-09-19 01:18:17.142296,pending,2024-09-26 01:18:17.142296,none,retail
CUST100241,Matthew Moon,2002-06-18,2018-04-14 06:41:23.838611,verified,2020-01-01 06:41:23.838611,none,retail
CUST100242,Kevin Walters,1957-07-13,2017-08-27 00:15:00.401441,verified,2019-12-02 00:15:00.401441,none,retail
CUST100243,Brandon Bailey MD,1968-08-06,2022-12-10 05:52:27.956531,verified,2022-10-09 05:52:27.956531,watchlist,retail
CUST100244,Shannon Rivera,1974-09-03,2026-09-17 00:00:00.000000,verified,2028-04-24 00:00:00.000000,none,retail
CUST100245,Donna Landry,1941-03-31,2017-03-03 14:28:14.627430,pending,2016-12-06 14:28:14.627430,none,sme
CUST100246,Krista Gibson,2002-12-20,2018-08-25 07:33:59.200201,verified,2020-06-16 07:33:59.200201,none,retail
CUST100247,Frank Cordova,1974-12-23,2022-01-03 11:46:49.249065,verified,2024-02-27 11:46:49.249065,none,retail
CUST100248,Jose Travis,2007-03-22,2017-04-08 05:13:35.492127,verified,2018-02-07 05:13:35.492127,none,retail
CUST100249,Kimberly Gutierrez,1973-11-27,2020-11-16 08:51:04.285373,verified,2020-08-18 08:51:04.285373,none,corporate
CUST100250,Isaiah Avila,1945-02-17,2021-06-16 02:37:07.557025,verified,2021-07-06 02:37:07.557025,none,sme
CUST100251,Olivia Harris,1943-09-08,2025-11-06 16:24:32.766291,pending,2026-10-29 16:24:32.766291,none,corporate
CUST100252,Tanya Kim,1995-03-20,2019-10-17 21:41:05.454116,verified,2021-08-26 21:41:05.454116,none,sme
CUST100253,Barbara Dudley,1968-02-20,2018-04-29 11:18:36.826368,verified,2019-05-05 11:18:36.826368,none,retail
CUST100254,Cynthia Moore,1984-03-26,2016-09-18 09:32:35.756062,verified,2017-08-09 09:32:35.756062,none,premium
CUST100255,Kristen Davis,1948-09-25,2017-11-08 17:57:05.381563,verified,2019-02-11 17:57:05.381563,none,retail
CUST100256,Susan Murray MD,1942-09-03,2024-02-21 21:50:26.565942,verified,2026-07-04 21:50:26.565942,none,sme
CUST100257,Kathleen Moran,1969-09-10,2021-01-31 12:28:43.603879,verified,2022-11-30 12:28:43.603879,none,retail
CUST100258,Denise Davenport,1943-05-31,2018-08-17 03:32:39.633711,verified,2018-07-16 03:32:39.633711,watchlist,retail
CUST100259,Mrs. Kristen Reyes,1943-01-26,2025-12-17 14:50:00.088618,verified,2026-01-02 14:50:00.088618,none,sme
CUST100260,Katie Suarez,1971-07-31,2024-07-04 17:27:20.792123,verified,2025-01-10 17:27:20.792123,watchlist,sme
CUST100261,Desiree Tyler,1954-07-29,2017-10-13 07:36:07.954755,pending,2018-01-19 07:36:07.954755,none,corporate
CUST100262,Timothy Romero,1977-03-17,2019-04-30 10:12:33.523704,verified,2020-12-29 10:12:33.523704,none,retail
CUST100263,Diane Evans,1984-07-11,2025-02-15 14:41:14.185402,verified,2027-07-26 14:41:14.185402,none,retail
CUST100264,Yvonne Burns,1970-08-25,2023-07-23 16:23:44.660497,rejected,2024-09-24 16:23:44.660497,none,retail
CUST100265,Joshua Reed,1990-04-29,2026-02-01 07:04:03.663269,verified,2028-03-21 07:04:03.663269,none,retail
CUST100266,Kimberly Gibson,1975-06-21,2017-05-27 05:37:14.838193,verified,2018-02-27 05:37:14.838193,none,retail
CUST100267,Colin Terry,1953-12-24,2024-05-21 11:24:47.729991,verified,2025-11-28 11:24:47.729991,none,retail
CUST100268,Cynthia Rowe,1941-05-11,2017-05-27 19:48:22.154098,verified,2018-12-19 19:48:22.154098,none,sme
CUST100269,Patrick Thornton,1957-12-05,2020-01-02 11:30:20.448643,verified,2020-05-04 11:30:20.448643,none,retail
CUST100270,Jasmin Alvarado,1997-11-07,2024-02-21 04:34:04.950200,verified,2025-10-19 04:34:04.950200,none,premium
CUST100271,Veronica Simpson,1964-07-09,2023-09-29 11:24:34.218534,verified,2024-10-21 11:24:34.218534,none,sme
CUST100272,Jonathan Lawrence,1955-02-14,2016-08-29 17:28:13.725588,verified,2017-11-07 17:28:13.725588,none,premium
CUST100273,Shelly Alexander,2003-11-08,2018-08-28 21:21:15.434368,verified,2018-11-13 21:21:15.434368,none,retail
CUST100274,Joyce Bowen,1962-12-23,2024-06-02 00:22:05.872277,verified,2024-10-31 00:22:05.872277,none,retail
CUST100275,Matthew Moore,1959-12-31,2017-11-25 07:29:40.433089,verified,2019-12-08 07:29:40.433089,none,retail
CUST100276,Wayne Morgan,1986-10-07,2019-11-25 22:57:32.645945,verified,2021-03-19 22:57:32.645945,none,premium
CUST100277,Marie Christian,1999-08-28,2018-06-24 00:18:26.841429,verified,2018-04-28 00:18:26.841429,none,retail
CUST100278,Shannon James,2000-04-24,2017-10-02 16:44:32.615242,pending,2018-11-05 16:44:32.615242,watchlist,retail
CUST100279,Nathan Malone,1982-10-22,2024-12-30 20:20:10.580669,pending,2026-04-24 20:20:10.580669,none,corporate
CUST100280,Amanda Jones,1973-03-22,2017-04-02 20:03:52.729720,verified,2019-02-08 20:03:52.729720,none,premium
CUST100281,Tammie Bright,1975-08-05,2021-12-30 01:06:36.987582,verified,2024-01-07 01:06:36.987582,none,sme
CUST100282,Jessica Garcia,1982-05-30,2023-07-24 13:18:45.840415,verified,2024-12-23 13:18:45.840415,none,retail
CUST100283,Shelia Wallace,1953-06-30,2017-03-20 03:31:15.559956,verified,2016-09-14 03:31:15.559956,none,corporate
CUST100284,Stephanie Williams,1999-08-01,2022-12-20 08:58:58.318605,verified,2023-12-01 08:58:58.318605,none,retail
CUST100285,Elaine Brooks,1978-04-24,2019-12-24 00:07:17.625927,verified,2020-01-20 00:07:17.625927,none,retail
CUST100286,Joseph Knight,1996-05-03,2024-12-19 14:33:23.462065,verified,2024-06-22 14:33:23.462065,none,sme
CUST100287,Carolyn Miller,1957-04-14,2024-08-10 15:50:20.671279,verified,2026-11-03 15:50:20.671279,none,sme
CUST100288,Lisa Allen,1985-09-25,2024-07-27 23:01:39.141426,verified,2024-07-10 23:01:39.141426,none,retail
CUST100289,Briana Murray,1967-02-25,2020-08-15 17:21:11.840315,verified,2020-10-24 17:21:11.840315,none,retail
CUST100290,David Smith,2007-09-07,2024-11-09 11:28:48.956096,pending,2025-04-28 11:28:48.956096,none,retail
CUST100291,Stephanie Byrd,1957-05-05,2022-12-07 19:18:14.339770,verified,2023-10-15 19:18:14.339770,none,sme
CUST100292,Jeremy Reed,2005-02-11,2020-06-03 19:35:30.893447,rejected,2021-09-07 19:35:30.893447,none,sme
CUST100293,Margaret Coleman,1969-09-27,2017-06-12 08:45:07.268269,verified,2017-10-31 08:45:07.268269,none,retail
CUST100294,Ryan Gonzalez,1991-03-29,2017-04-22 19:43:59.148311,pending,2019-02-22 19:43:59.148311,pep,retail
CUST100295,John Young,1962-10-11,2019-02-25 08:44:58.335273,rejected,2019-01-29 08:44:58.335273,none,premium
CUST100296,Laura Haney,1983-01-29,2019-08-20 04:25:29.377707,expired,2021-12-22 04:25:29.377707,none,premium
CUST100297,William Barrett,1996-12-24,2025-11-27 13:13:03.546390,verified,2027-12-08 13:13:03.546390,none,retail
CUST100298,Keith Jennings,2005-02-09,2026-08-18 18:34:30.020277,verified,2027-11-20 18:34:30.020277,none,premium
CUST100299,Amber Obrien,2008-03-20,2018-01-28 06:22:51.111469,verified,2017-09-03 06:22:51.111469,none,corporate
CUST100300,Tanner Mitchell DDS,2001-01-26,2026-01-22 03:52:16.978711,verified,2027-09-15 03:52:16.978711,none,retail
CUST100301,Heather Fields,1978-02-02,2023-09-13 03:56:53.028051,verified,2025-04-09 03:56:53.028051,watchlist,premium
CUST100302,Megan Le,1985-06-12,2021-08-15 10:06:32.230320,verified,2022-12-11 10:06:32.230320,none,premium
CUST100303,Sara Fuller,2001-11-26,2026-03-06 15:38:13.659431,verified,2026-06-22 15:38:13.659431,none,retail
CUST100304,Maria Parker,2008-05-25,2023-10-09 06:23:38.885893,pending,2024-07-08 06:23:38.885893,none,sme
CUST100305,Kevin Oconnor,1980-08-04,2022-07-28 05:53:18.344761,verified,2023-04-10 05:53:18.344761,none,premium
CUST100306,Edward Burgess,1942-04-06,2018-09-25 13:30:57.188857,verified,2020-01-08 13:30:57.188857,none,retail
CUST100307,Carlos Ryan,2008-05-08,2019-01-30 23:25:24.704531,verified,2019-07-13 23:25:24.704531,none,retail
CUST100308,Kiara Mcintyre,2006-09-17,2025-09-30 01:40:33.735855,verified,2026-05-28 01:40:33.735855,watchlist,premium
CUST100309,Dawn Summers,1942-12-04,2018-10-15 16:14:10.686829,verified,2020-12-21 16:14:10.686829,watchlist,retail
CUST100310,Dr. Paul Morgan,1983-03-24,2016-12-17 21:13:53.428328,verified,2017-10-12 21:13:53.428328,none,retail
CUST100311,Victor Taylor,1965-11-29,2019-04-20 11:06:15.567613,verified,2020-07-16 11:06:15.567613,none,retail
CUST100312,Shannon Ramsey,1940-12-24,2021-06-10 13:08:51.722739,verified,2023-08-21 13:08:51.722739,none,premium
CUST100313,Tracy Ballard,1989-02-18,2020-06-15 18:56:45.189166,verified,2022-10-02 18:56:45.189166,none,corporate
CUST100314,Richard Smith,1963-11-29,2025-12-27 17:53:00.262587,verified,2027-02-20 17:53:00.262587,none,premium
CUST100315,Jordan Chambers,1969-06-03,2020-10-27 09:02:25.857317,verified,2021-01-26 09:02:25.857317,none,sme
CUST100316,Lauren Carson,1983-02-18,2025-07-10 03:40:41.429762,verified,2025-04-11 03:40:41.429762,none,retail
CUST100317,Ashley Hall,1944-04-24,2022-07-31 22:12:03.985360,verified,2024-08-14 22:12:03.985360,none,retail
CUST100318,Stephen Hoffman,1991-03-05,2021-11-16 12:44:32.320105,verified,2022-11-27 12:44:32.320105,none,corporate
CUST100319,Connie Brown,1951-06-11,2018-03-29 13:17:33.811228,rejected,2019-05-25 13:17:33.811228,none,retail
CUST100320,Susan Turner,1997-04-22,2019-05-07 23:53:27.172380,rejected,2021-09-01 23:53:27.172380,none,sme
CUST100321,Charles Shah,1984-10-06,2025-04-21 06:59:51.528131,verified,2025-11-15 06:59:51.528131,none,retail
CUST100322,Johnathan Davis,2001-10-05,2024-06-07 01:31:57.910135,verified,2024-03-09 01:31:57.910135,none,retail
CUST100323,Brandy Chavez,1981-11-30,2021-02-09 15:32:54.833974,verified,2022-08-03 15:32:54.833974,none,premium
CUST100324,Natalie Bautista,1981-04-22,2025-09-21 00:31:27.055919,pending,2028-02-06 00:31:27.055919,none,retail
CUST100325,Patrick Moore,1982-12-17,2024-10-28 04:23:38.765523,verified,2024-10-14 04:23:38.765523,none,retail
CUST100326,Brett Burns,1966-07-20,2017-10-04 23:53:51.209181,verified,2020-03-08 23:53:51.209181,none,retail
CUST100327,Trevor Johnson,1955-07-10,2022-09-11 00:58:08.130830,verified,2023-10-11 00:58:08.130830,none,retail
CUST100328,Jeremy Sampson,2005-11-15,2024-08-14 23:29:33.624719,verified,2025-10-04 23:29:33.624719,none,retail
CUST100329,Ariana Jennings,1996-07-25,2024-09-18 15:32:43.252668,verified,2027-01-21 15:32:43.252668,none,sme
CUST100330,Vanessa Howard,1951-11-12,2017-07-21 07:17:41.987966,verified,2018-01-02 07:17:41.987966,none,retail
CUST100331,Colton Martinez,1957-05-10,2018-11-19 14:32:52.018047,verified,2020-07-30 14:32:52.018047,none,sme
CUST100332,Jordan Bates,1998-05-31,2020-10-07 04:19:52.351888,verified,2020-03-30 04:19:52.351888,none,premium
CUST100333,Linda Smith,1967-10-21,2019-02-26 04:50:41.016415,pending,2020-08-17 04:50:41.016415,none,retail
CUST100334,Dana Martinez,1958-08-21,2017-09-23 12:22:01.686805,verified,2017-03-24 12:22:01.686805,none,retail
CUST100335,Andrea Hubbard,1940-11-07,2022-12-03 11:49:35.140758,verified,2022-05-21 11:49:35.140758,none,corporate
CUST100336,Daniel Kane,1957-04-13,2021-09-16 18:29:41.970726,verified,2022-04-30 18:29:41.970726,none,premium
CUST100337,Charles Lester,1970-07-26,2018-03-10 13:22:57.800821,verified,2018-10-05 13:22:57.800821,none,sme
CUST100338,Scott Thomas,1984-05-02,2022-07-01 16:59:22.941461,verified,2024-04-22 16:59:22.941461,none,retail
CUST100339,David Thompson,1948-08-12,2017-04-05 07:01:17.614288,rejected,2019-05-25 07:01:17.614288,none,premium
CUST100340,Allison Smith,1964-08-26,2020-06-19 17:12:13.704910,verified,2022-10-03 17:12:13.704910,none,sme
CUST100341,Cynthia Morris,1995-05-20,2024-07-22 21:33:11.430047,expired,2025-11-19 21:33:11.430047,none,corporate
CUST100342,Anthony Harmon,1997-11-11,2025-07-13 18:59:13.098603,verified,2025-06-13 18:59:13.098603,none,retail
CUST100343,Nichole Alvarez,1995-04-30,2019-02-02 20:40:05.527395,verified,2020-07-23 20:40:05.527395,watchlist,corporate
CUST100344,Kayla Rodriguez,1987-01-20,2025-03-24 08:20:33.289006,verified,2026-02-23 08:20:33.289006,watchlist,retail
CUST100345,Theresa Williams,1954-10-24,2025-07-20 00:34:45.668835,verified,2026-08-06 00:34:45.668835,none,sme
CUST100346,Sharon Boyd,1951-09-29,2022-09-14 12:19:28.948781,rejected,2023-08-31 12:19:28.948781,none,retail
CUST100347,Victor Brown,1948-08-15,2026-06-14 23:12:41.624596,verified,2028-07-24 23:12:41.624596,none,premium
CUST100348,James Parks,1999-07-20,2019-02-06 07:05:37.758741,verified,2019-09-12 07:05:37.758741,none,retail
CUST100349,Theodore Jones Jr.,1983-05-03,2017-04-30 16:29:14.462126,verified,2019-09-07 16:29:14.462126,none,sme
CUST100350,Ana Hill,1964-12-05,2025-01-24 17:22:38.889676,verified,2026-02-21 17:22:38.889676,none,retail
CUST100351,Kimberly Nguyen,1946-12-27,2021-07-18 09:44:36.276217,verified,2023-01-25 09:44:36.276217,none,retail
CUST100352,Kerry Chavez DDS,2007-01-11,2020-02-07 05:02:41.698396,verified,2022-05-04 05:02:41.698396,none,premium
CUST100353,Michael Farrell,1962-10-29,2017-03-11 13:04:13.622330,verified,2019-02-04 13:04:13.622330,none,premium
CUST100354,Patricia Le,1942-02-17,2017-04-14 19:33:12.086036,verified,2018-01-21 19:33:12.086036,none,retail
CUST100355,Jesse Perez,1949-05-04,2017-07-19 00:35:01.985703,verified,2017-08-12 00:35:01.985703,none,premium
CUST100356,Jesse Perry,1945-12-18,2018-06-23 02:40:38.568655,verified,2018-05-05 02:40:38.568655,none,retail
CUST100357,Jeffery Ortega,2005-01-20,2026-05-02 23:49:52.823288,verified,2026-11-18 23:49:52.823288,none,premium
CUST100358,Christian Leblanc,1950-02-26,2019-06-14 20:14:56.922845,verified,2020-11-26 20:14:56.922845,none,premium
CUST100359,Ronald Davis,1943-04-15,2024-10-20 09:44:03.783867,verified,2026-08-29 09:44:03.783867,none,premium
CUST100360,Parker Cain,2008-05-30,2016-10-31 20:10:52.436142,rejected,2016-05-18 20:10:52.436142,none,sme
CUST100361,Laurie Hoffman,1998-09-23,2019-11-09 07:16:32.846650,verified,2020-09-12 07:16:32.846650,none,retail
CUST100362,Bryan Gomez,2004-02-05,2025-09-10 16:42:30.640269,verified,2027-12-23 16:42:30.640269,none,retail
CUST100363,Nicole Parrish,1949-03-23,2018-06-28 05:07:53.765865,verified,2020-06-01 05:07:53.765865,watchlist,premium
CUST100364,Tracy Burke,2002-06-02,2019-06-24 09:38:37.765430,verified,2021-10-04 09:38:37.765430,none,retail
CUST100365,Kenneth Lewis,1961-02-05,2024-11-23 22:52:02.211247,verified,2027-03-25 22:52:02.211247,none,retail
CUST100366,Courtney Rodriguez,2000-02-06,2017-11-07 22:59:53.997816,verified,2017-07-31 22:59:53.997816,none,sme
CUST100367,Holly Farmer,1993-10-17,2017-03-04 01:34:16.014296,verified,2018-09-04 01:34:16.014296,none,retail
CUST100368,Renee Bruce,1942-11-06,2026-04-16 20:22:49.061146,verified,2027-05-26 20:22:49.061146,none,retail
CUST100369,Sabrina Austin,1956-10-14,2020-09-07 02:02:35.011637,pending,2021-07-29 02:02:35.011637,none,corporate
CUST100370,Allison Hickman,2006-06-09,2023-03-19 13:44:03.559518,verified,2025-01-24 13:44:03.559518,none,retail
CUST100371,Debra White,2002-06-26,2017-11-28 20:18:11.004785,verified,2020-03-05 20:18:11.004785,none,retail
CUST100372,Ellen Morgan,1964-03-15,2018-11-03 10:15:20.864118,verified,2019-09-10 10:15:20.864118,none,retail
CUST100373,Sergio Knight,1976-09-20,2021-03-27 11:16:29.555809,verified,2022-08-22 11:16:29.555809,none,retail
CUST100374,Charles Schultz,1988-10-31,2023-05-21 15:13:05.410353,verified,2024-04-11 15:13:05.410353,none,premium
CUST100375,Paul Lewis,1955-06-05,2019-07-28 01:28:44.633361,verified,2020-12-08 01:28:44.633361,none,sme
CUST100376,Glen Wood,1975-09-26,2025-06-24 00:41:07.371898,rejected,2027-11-08 00:41:07.371898,none,premium
CUST100377,Paula Bradley,1970-10-16,2024-06-11 09:28:02.140716,verified,2026-05-04 09:28:02.140716,none,retail
CUST100378,Anthony Moore,1996-09-14,2022-02-24 15:14:01.859379,verified,2022-04-18 15:14:01.859379,none,retail
CUST100379,Megan Nelson,1981-06-08,2021-03-24 15:52:42.963278,verified,2023-04-16 15:52:42.963278,none,retail
CUST100380,Karla Ramos,2000-10-24,2022-10-30 17:03:27.803585,verified,2023-11-12 17:03:27.803585,none,premium
CUST100381,Paul Wilson,1980-07-18,2023-12-13 20:08:00.473159,rejected,2025-02-27 20:08:00.473159,none,premium
CUST100382,Douglas Gregory,1976-05-13,2017-12-27 10:24:25.417368,verified,2017-10-14 10:24:25.417368,none,retail
CUST100383,Mr. Andrew Foster,1991-07-13,2025-02-27 06:55:11.883476,verified,2025-12-13 06:55:11.883476,none,sme
CUST100384,Aimee Turner,1959-01-21,2021-07-12 19:56:17.453798,verified,2021-11-21 19:56:17.453798,none,sme
CUST100385,Chad Scott,1989-05-15,2025-12-26 01:41:06.905621,expired,2025-09-13 01:41:06.905621,none,retail
CUST100386,Adam Burgess,1984-01-10,2026-03-09 18:34:51.175523,verified,2028-03-13 18:34:51.175523,none,premium
CUST100387,James Padilla,1962-11-25,2016-12-12 02:03:22.742927,expired,2016-10-15 02:03:22.742927,none,premium
CUST100388,Sandra Drake,1976-06-02,2020-06-24 23:18:21.362173,verified,2022-02-02 23:18:21.362173,none,retail
CUST100389,Scott Williams,1947-10-10,2021-11-24 04:32:29.898438,pending,2023-08-05 04:32:29.898438,none,retail
CUST100390,Thomas Atkins,1998-12-24,2022-01-11 23:36:52.085673,verified,2023-04-29 23:36:52.085673,none,premium
CUST100391,Laura Mckinney,1977-01-25,2024-11-08 21:55:17.381977,verified,2026-11-02 21:55:17.381977,none,corporate
CUST100392,Brian Smith,1973-09-07,2018-01-18 21:19:22.091023,verified,2017-11-04 21:19:22.091023,none,premium
CUST100393,Robert Montgomery,1999-01-31,2022-11-10 10:32:38.517801,verified,2022-05-11 10:32:38.517801,none,premium
CUST100394,Tamara Davis,1953-05-28,2026-01-21 12:52:25.707132,verified,2028-01-26 12:52:25.707132,none,premium
CUST100395,Dana Chapman,1975-09-02,2026-08-06 22:13:40.758975,verified,2026-08-07 22:13:40.758975,none,retail
CUST100396,Jennifer Collins,1950-01-09,2016-09-27 19:15:04.812631,pending,2017-02-01 19:15:04.812631,none,retail
CUST100397,Gary Jackson,2003-12-31,2026-05-10 21:33:08.521610,verified,2027-11-19 21:33:08.521610,none,retail
CUST100398,Ashley Hicks,1998-07-26,2017-11-10 22:39:55.414394,verified,2018-12-03 22:39:55.414394,none,sme
CUST100399,Hannah Luna,1980-07-17,2022-01-02 07:58:49.048719,verified,2022-01-23 07:58:49.048719,none,sme
CUST100400,Robin Young,1999-08-31,2019-02-07 00:04:56.704103,verified,2019-04-04 00:04:56.704103,none,sme
CUST100401,Craig Morrison,1947-05-01,2022-09-12 17:18:05.366951,rejected,2024-08-31 17:18:05.366951,none,retail
CUST100402,Mary Thompson,1963-12-24,2017-01-04 02:38:26.861114,verified,2018-01-11 02:38:26.861114,none,retail
CUST100403,Kathleen Webster,1999-11-07,2019-01-08 16:13:22.233362,verified,2021-04-01 16:13:22.233362,none,premium
